Airline,Source,Destination,Additional_Info,Price,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price Predicted
3,2,1,8,9087.064120565385,3,6,2019,1,1,30,17,30,3,7,6,12,4,6449.242158730161
3,2,1,8,9087.064120565385,21,5,2019,1,18,10,6,50,3,20,6,12,4,6527.591406746032
1,2,1,8,9087.064120565385,24,6,2019,1,23,0,9,45,3,6,6,12,4,8546.599044913424
10,0,2,8,9087.064120565385,3,4,2019,0,19,35,17,0,0,13,24,12,4,5571.169250000001
1,2,1,8,9087.064120565385,15,6,2019,2,19,15,16,55,3,9,4,5,4,13551.379523443658
4,2,1,5,9087.064120565385,6,6,2019,2,4,25,19,30,3,28,4,5,4,10529.818089285716
3,3,0,8,9087.064120565385,3,3,2019,0,0,5,21,25,2,5,24,12,4,5129.924521825396
1,2,1,8,9087.064120565385,9,5,2019,2,19,15,17,15,3,20,4,5,4,12567.995761644463
4,0,5,8,9087.064120565385,1,3,2019,1,0,45,8,0,0,7,8,12,4,26004.067541666667
4,2,1,8,9087.064120565385,3,6,2019,2,12,35,14,35,3,34,4,5,4,13438.510036397814
1,3,0,8,9087.064120565385,1,5,2019,0,23,20,20,45,2,5,24,12,4,4244.775033730158
6,2,1,8,9087.064120565385,3,6,2019,1,21,0,10,20,3,7,6,12,4,7990.597196428571
4,2,1,5,9087.064120565385,21,5,2019,1,4,25,19,15,3,7,6,12,4,12898.0
4,2,1,5,9087.064120565385,21,5,2019,1,4,25,16,0,3,7,6,12,4,12898.0
3,2,1,8,9087.064120565385,27,3,2019,1,10,10,5,35,3,32,6,12,4,6618.1478134920635
4,3,0,5,9087.064120565385,6,5,2019,1,4,40,21,10,2,7,3,12,4,8874.958820887443
4,0,2,5,9087.064120565385,15,6,2019,0,20,45,17,45,0,13,24,12,4,6844.136426587301
6,2,1,5,9087.064120565385,18,5,2019,1,19,15,10,0,3,7,6,12,4,9950.709585317463
6,2,1,5,9087.064120565385,27,5,2019,1,19,15,13,0,3,7,6,12,4,8803.602001984133
3,0,2,8,9087.064120565385,1,4,2019,0,0,15,21,15,0,13,24,12,4,4115.511200396825
4,0,5,8,9087.064120565385,6,3,2019,1,10,25,14,5,0,7,8,12,4,17906.054589285715
4,3,0,5,9087.064120565385,21,5,2019,1,8,15,18,55,2,7,3,12,4,8950.747472222223
4,2,1,8,9087.064120565385,3,3,2019,1,4,25,15,5,3,7,6,12,4,17125.069539141412
1,3,0,8,9087.064120565385,6,6,2019,2,5,25,7,0,2,14,0,3,4,12578.484291486298
8,4,3,8,9087.064120565385,1,6,2019,0,0,15,22,45,1,19,24,12,4,3311.074503968254
3,0,5,8,9087.064120565385,3,3,2019,1,21,35,16,50,0,34,8,12,4,13395.186613095237
10,0,2,8,9087.064120565385,21,6,2019,0,19,35,17,0,0,13,24,12,4,5092.756003787879
6,2,1,8,9087.064120565385,21,3,2019,1,15,30,2,15,3,7,6,12,4,12383.99556746032
2,3,0,8,9087.064120565385,6,6,2019,1,0,15,16,40,2,0,3,12,4,8905.513287878786
4,3,0,5,9087.064120565385,9,6,2019,1,23,35,20,25,2,14,3,12,4,10546.616420634922
4,2,1,8,9087.064120565385,21,3,2019,2,18,50,18,25,3,3,4,5,4,12112.213953463204
1,0,5,8,9087.064120565385,3,3,2019,1,22,45,5,50,0,9,8,12,4,12326.780594877344
4,2,1,5,9087.064120565385,9,6,2019,1,19,0,14,0,3,7,6,12,4,10263.32794117647
3,2,1,8,9087.064120565385,24,6,2019,1,22,30,7,35,3,20,6,12,4,6470.022949628127
4,0,2,5,9087.064120565385,3,4,2019,0,20,45,17,45,0,13,24,12,4,4595.813457972583
4,3,0,8,9087.064120565385,24,3,2019,1,20,40,8,25,2,7,3,12,4,13702.91955026455
3,2,1,8,9087.064120565385,9,3,2019,1,22,20,7,35,3,20,6,12,4,7139.763208333332
2,3,0,8,9087.064120565385,21,6,2019,0,17,55,15,20,2,5,24,12,4,3711.46147420635
3,4,3,8,9087.064120565385,1,5,2019,0,4,5,2,35,1,19,24,12,4,3467.0626051587296
4,0,5,8,9087.064120565385,6,3,2019,1,19,10,11,40,0,7,8,12,4,17167.581928571428
1,0,5,8,9087.064120565385,1,3,2019,2,23,25,6,45,0,7,2,6,4,19078.750204365075
4,2,1,8,9087.064120565385,27,5,2019,1,19,0,19,45,3,7,6,12,4,16076.559
0,3,0,8,9087.064120565385,3,5,2019,0,1,20,22,50,2,5,24,12,4,4255.14860515873
6,2,1,8,9087.064120565385,6,5,2019,1,19,0,8,30,3,7,6,12,4,9654.005953643582
10,3,0,8,9087.064120565385,18,5,2019,1,22,40,20,20,2,14,3,12,4,8859.11694008116
0,0,2,8,9087.064120565385,12,6,2019,0,7,45,4,55,0,13,24,12,4,4313.648898809524
4,3,0,8,9087.064120565385,9,6,2019,1,19,10,20,25,2,14,3,12,4,13347.491291799493
1,2,1,8,9087.064120565385,24,6,2019,2,7,40,13,20,3,42,4,5,4,12483.163837246328
1,2,1,8,9087.064120565385,9,6,2019,2,7,40,6,50,3,9,4,5,4,13564.441407268168
10,1,4,8,9087.064120565385,21,5,2019,0,20,5,17,45,4,8,24,12,4,11975.0875
3,3,0,8,9087.064120565385,27,4,2019,0,0,5,21,25,2,5,24,12,4,4756.338440115441
10,0,2,8,9087.064120565385,21,6,2019,0,14,20,11,30,0,13,24,12,4,4785.010170454545
1,0,5,8,9087.064120565385,24,3,2019,0,16,10,13,20,0,13,24,12,4,6448.617593253968
4,2,1,5,9087.064120565385,1,6,2019,1,19,0,19,45,3,7,6,12,4,10263.680852130326
4,3,0,8,9087.064120565385,21,5,2019,1,10,55,9,35,2,14,3,12,4,13546.077619281048
4,3,0,8,9087.064120565385,9,6,2019,1,14,25,20,25,2,14,3,12,4,13481.469705012194
3,2,1,8,9087.064120565385,18,5,2019,1,21,0,7,30,3,7,6,12,4,7124.759269355668
4,2,1,5,9087.064120565385,9,5,2019,1,4,25,22,50,3,7,6,12,4,12373.0
0,3,0,8,9087.064120565385,18,5,2019,1,10,40,22,40,2,14,3,12,4,7498.539886904765
3,2,1,8,9087.064120565385,15,6,2019,0,17,40,14,25,3,10,24,12,4,5680.919103174604
1,2,1,8,9087.064120565385,3,3,2019,2,19,15,5,55,3,4,4,5,4,14306.758963924965
3,0,2,8,9087.064120565385,6,4,2019,0,3,25,0,30,0,13,24,12,4,3866.2463852813835
3,0,2,8,9087.064120565385,9,6,2019,0,15,50,13,0,0,13,24,12,4,3961.0184999999997
8,1,4,8,9087.064120565385,1,6,2019,0,20,5,17,45,4,8,24,12,4,4175.6726396103895
1,0,5,8,9087.064120565385,24,3,2019,0,12,45,10,0,0,13,24,12,4,5573.792416666668
3,0,2,8,9087.064120565385,21,5,2019,0,4,15,1,30,0,13,24,12,4,4045.6140575396835
4,3,0,5,9087.064120565385,24,3,2019,1,19,40,8,25,2,7,3,12,4,10020.558559523812
1,2,1,8,9087.064120565385,15,5,2019,1,8,15,6,10,3,6,6,12,4,9002.239123015872
1,4,3,8,9087.064120565385,18,3,2019,0,15,25,13,55,1,19,24,12,4,2921.0005555555563
4,3,0,8,9087.064120565385,24,3,2019,1,9,15,19,45,2,7,3,12,4,14083.321883597882
4,3,0,8,9087.064120565385,1,5,2019,1,4,40,16,30,2,7,3,12,4,14217.039944548873
6,2,1,8,9087.064120565385,21,5,2019,1,1,30,13,0,3,7,6,12,4,9928.340055509125
4,2,1,5,9087.064120565385,6,3,2019,1,4,25,16,0,3,7,6,12,4,13928.129386904764
4,3,0,5,9087.064120565385,24,3,2019,1,18,10,8,25,2,7,3,12,4,10087.844309523813
6,2,1,8,9087.064120565385,27,3,2019,1,15,30,7,30,3,7,6,12,4,8822.53216720779
4,0,5,8,9087.064120565385,6,3,2019,1,20,20,5,45,0,7,8,12,4,17184.99663095238
4,2,1,5,9087.064120565385,27,6,2019,2,4,25,20,0,3,1,4,5,4,13308.096722222217
1,2,1,8,9087.064120565385,27,3,2019,0,21,10,18,5,3,10,24,12,4,5630.072694444443
4,3,0,5,9087.064120565385,1,5,2019,1,8,15,20,0,2,7,3,12,4,9143.451666666662
8,4,3,7,9087.064120565385,24,3,2019,0,14,30,13,10,1,19,24,12,4,2656.4159300144297
3,2,1,8,9087.064120565385,9,3,2019,0,14,0,10,45,3,10,24,12,4,7176.116345238097
4,2,1,8,9087.064120565385,27,6,2019,2,12,35,21,25,3,21,4,5,4,13311.18005660542
4,2,1,5,9087.064120565385,27,3,2019,1,19,45,18,15,3,7,6,12,4,6493.628565476191
1,3,0,8,9087.064120565385,9,5,2019,2,23,15,5,50,2,25,9,3,4,11792.54348290617
3,0,2,8,9087.064120565385,1,5,2019,0,22,50,20,0,0,13,24,12,4,4823.518837912087
1,2,1,8,9087.064120565385,3,3,2019,1,23,0,20,30,3,6,6,12,4,16322.476724206346
8,4,3,8,9087.064120565385,1,4,2019,0,7,15,5,45,1,19,24,12,4,3258.7437023809525
4,3,0,5,9087.064120565385,24,5,2019,1,19,50,6,30,2,7,3,12,4,10456.961090007215
4,2,1,8,9087.064120565385,6,6,2019,2,19,0,9,40,3,28,4,5,4,13434.049717334496
10,3,0,8,9087.064120565385,21,5,2019,1,23,25,7,10,2,14,3,12,4,9171.418464049837
4,0,5,5,9087.064120565385,21,3,2019,1,20,20,7,0,0,7,8,12,4,7974.457837469295
3,2,1,8,9087.064120565385,1,6,2019,1,16,10,7,35,3,20,6,12,4,6623.039817002441
3,3,0,8,9087.064120565385,6,6,2019,1,23,45,19,20,2,20,3,12,4,4113.249231782107
10,3,0,8,9087.064120565385,18,5,2019,1,10,45,7,10,2,14,3,12,4,9148.862379629629
8,4,3,8,9087.064120565385,24,5,2019,0,14,45,13,15,1,19,24,12,4,2122.5135476190476
3,2,1,8,9087.064120565385,21,4,2019,1,12,30,7,15,3,33,6,12,4,5801.0788154761885
3,3,0,8,9087.064120565385,12,6,2019,0,0,50,22,15,2,5,24,12,4,4852.6862619047615
1,4,3,8,9087.064120565385,6,3,2019,2,14,50,1,35,1,0,17,9,4,12731.669750541125
3,0,2,8,9087.064120565385,24,4,2019,0,6,50,4,0,0,13,24,12,4,4272.029741161616
6,2,1,8,9087.064120565385,18,5,2019,1,19,0,10,0,3,7,6,12,4,10589.975665546523
0,3,0,8,9087.064120565385,1,4,2019,2,23,30,15,10,2,25,9,3,4,6698.42858974359
4,3,0,8,9087.064120565385,24,3,2019,1,20,40,16,55,2,7,3,12,4,14219.121333333333
8,3,0,8,9087.064120565385,12,3,2019,0,9,35,6,55,2,5,24,12,4,5148.101861471862
1,0,5,8,9087.064120565385,1,3,2019,4,22,55,5,50,0,9,1,10,5,14939.794833333332
3,3,0,8,9087.064120565385,6,5,2019,1,20,30,15,15,2,20,3,12,4,4917.047662698414
1,2,1,8,9087.064120565385,27,3,2019,2,7,40,6,50,3,9,4,5,4,13803.736005772005
3,2,1,8,9087.064120565385,27,3,2019,1,16,10,8,35,3,20,6,12,4,6167.091482142857
4,0,5,8,9087.064120565385,18,3,2019,1,7,40,22,50,0,7,8,12,4,15062.235543650799
8,1,4,8,9087.064120565385,12,5,2019,0,12,0,9,45,4,8,24,12,4,3665.6205952380947
4,2,1,5,9087.064120565385,6,6,2019,1,19,0,20,55,3,7,6,12,4,10273.862072368422
4,2,1,5,9087.064120565385,1,6,2019,1,19,0,20,55,3,7,6,12,4,10256.721030701756
2,2,1,8,9087.064120565385,6,6,2019,1,13,35,7,25,3,0,6,12,4,6379.9421185897445
1,3,0,8,9087.064120565385,18,5,2019,1,20,25,10,0,2,14,3,12,4,10745.793955808082
1,2,1,8,9087.064120565385,12,6,2019,1,19,15,8,0,3,7,6,12,4,9010.26209090909
4,3,0,5,9087.064120565385,9,5,2019,1,19,50,8,25,2,7,3,12,4,10628.817680555556
3,0,5,8,9087.064120565385,3,3,2019,0,6,50,4,0,0,13,24,12,4,6504.386411435787
4,4,3,8,9087.064120565385,6,3,2019,1,16,50,18,0,1,14,13,12,4,20085.012339285706
1,4,3,8,9087.064120565385,1,4,2019,0,15,25,13,55,1,19,24,12,4,3356.7123943001434
4,3,0,8,9087.064120565385,1,5,2019,1,18,0,9,35,2,14,3,12,4,11563.098944444442
4,0,5,8,9087.064120565385,1,3,2019,1,20,20,8,55,0,7,8,12,4,29052.164890151522
3,0,2,8,9087.064120565385,3,6,2019,0,13,0,10,10,0,13,24,12,4,3977.8549642857147
1,3,0,8,9087.064120565385,21,5,2019,2,1,20,9,25,2,7,7,3,4,11862.23298658286
4,0,2,5,9087.064120565385,15,6,2019,0,10,10,7,10,0,13,24,12,4,6174.754966269842
1,3,0,8,9087.064120565385,12,5,2019,3,20,25,12,0,2,2,19,7,0,10478.95496154211
0,0,2,8,9087.064120565385,21,4,2019,0,7,45,4,55,0,13,24,12,4,4259.7806646825375
4,0,5,8,9087.064120565385,12,3,2019,1,12,25,18,55,0,7,8,12,4,13808.306499999999
1,3,0,8,9087.064120565385,15,5,2019,2,13,15,5,50,2,25,1,3,4,7889.8523683473395
1,4,3,8,9087.064120565385,3,5,2019,0,7,40,6,20,1,19,24,12,4,3137.5979722222214
8,0,2,8,9087.064120565385,1,5,2019,0,8,35,5,55,0,13,24,12,4,3664.8185138888903
4,2,1,5,9087.064120565385,27,3,2019,2,4,25,19,10,3,0,4,5,4,7978.373892857143
4,2,1,5,9087.064120565385,1,4,2019,1,19,0,16,0,3,7,6,12,4,5383.609851190476
0,2,1,8,9087.064120565385,12,6,2019,1,22,25,16,45,3,6,6,12,4,7737.196954365079
3,0,5,8,9087.064120565385,3,3,2019,1,20,35,16,15,0,20,8,12,4,8111.786488095236
4,0,2,8,9087.064120565385,18,5,2019,0,10,10,7,10,0,13,24,12,4,7229.0
10,4,3,8,9087.064120565385,6,3,2019,1,16,45,10,25,1,14,13,12,4,12346.400130952383
1,3,0,8,9087.064120565385,18,4,2019,0,23,20,20,45,2,5,24,12,4,4549.208027777777
4,2,1,8,9087.064120565385,27,6,2019,1,19,0,8,0,3,7,6,12,4,17060.803315476194
3,3,0,8,9087.064120565385,1,3,2019,0,12,55,10,10,2,5,24,12,4,8002.424097222221
4,0,2,8,9087.064120565385,24,6,2019,0,14,5,11,10,0,13,24,12,4,8027.467329545454
6,2,1,8,9087.064120565385,24,6,2019,1,22,30,7,5,3,20,6,12,4,10469.462803571425
3,0,2,8,9087.064120565385,9,6,2019,0,8,50,6,5,0,13,24,12,4,4156.868534271286
4,3,0,5,9087.064120565385,1,5,2019,1,10,5,8,25,2,7,3,12,4,9236.122874389499
3,2,1,8,9087.064120565385,1,6,2019,1,16,10,5,5,3,20,6,12,4,6949.427232323231
1,4,3,8,9087.064120565385,6,3,2019,2,11,55,11,35,1,28,9,9,4,18308.16460714285
4,2,1,8,9087.064120565385,6,6,2019,2,4,25,20,0,3,1,4,5,4,15123.611940476187
4,2,1,8,9087.064120565385,6,6,2019,1,19,0,7,5,3,7,6,12,4,14857.874576923079
8,2,1,7,9087.064120565385,1,4,2019,1,13,15,8,45,3,38,6,12,4,4831.980066697194
4,2,1,5,9087.064120565385,24,6,2019,2,4,25,19,30,3,28,4,5,4,10378.628839285713
8,0,2,8,9087.064120565385,3,6,2019,0,8,35,5,55,0,13,24,12,4,3826.3463750000005
10,0,2,8,9087.064120565385,21,6,2019,0,22,15,19,30,0,13,24,12,4,5185.4435416666665
4,3,0,5,9087.064120565385,1,4,2019,1,10,5,21,10,2,7,3,12,4,8077.722244047619
6,2,1,8,9087.064120565385,24,6,2019,1,19,15,10,0,3,7,6,12,4,14942.613043939393
1,2,1,8,9087.064120565385,3,3,2019,1,19,15,4,0,3,7,6,12,4,14805.857978174605
4,2,1,5,9087.064120565385,27,3,2019,2,19,45,5,10,3,33,4,5,4,8741.08032233045
7,2,1,8,9087.064120565385,21,3,2019,1,18,50,8,55,3,7,6,12,4,12615.525329365077
3,3,0,8,9087.064120565385,1,4,2019,0,0,5,21,25,2,5,24,12,4,4345.161951118326
1,2,1,8,9087.064120565385,15,6,2019,1,19,15,13,0,3,7,6,12,4,8893.83435989011
4,0,5,8,9087.064120565385,6,3,2019,1,5,5,7,0,0,7,8,12,4,15777.812260642135
1,4,3,8,9087.064120565385,12,6,2019,0,7,40,6,20,1,19,24,12,4,3112.0296964285717
4,2,1,8,9087.064120565385,15,6,2019,2,12,35,21,25,3,21,4,5,4,13288.23939662614
3,2,1,8,9087.064120565385,9,6,2019,1,4,35,23,30,3,38,6,12,4,9966.74917622655
4,0,5,5,9087.064120565385,9,3,2019,1,21,20,7,0,0,7,8,12,4,11148.327888888889
3,3,0,8,9087.064120565385,9,4,2019,1,20,30,15,15,2,20,3,12,4,4765.862932539682
3,0,2,8,9087.064120565385,12,6,2019,0,21,20,18,25,0,13,24,12,4,4831.896463203464
3,4,3,8,9087.064120565385,24,5,2019,0,20,35,19,5,1,19,24,12,4,3083.1694365079366
6,2,1,8,9087.064120565385,21,3,2019,1,15,30,7,0,3,7,6,12,4,11495.071903693526
4,0,2,5,9087.064120565385,3,6,2019,0,22,0,18,55,0,13,24,12,4,6829.389150793648
4,2,1,8,9087.064120565385,15,6,2019,2,12,35,9,40,3,28,4,5,4,13016.341915174002
6,2,1,8,9087.064120565385,3,3,2019,3,1,35,11,35,3,17,15,4,1,25712.161831529582
6,2,1,8,9087.064120565385,9,3,2019,1,1,35,18,0,3,7,6,12,4,15247.090144841268
3,2,1,8,9087.064120565385,21,5,2019,1,1,30,16,0,3,7,6,12,4,7020.794194291819
4,2,1,8,9087.064120565385,6,3,2019,1,19,45,19,15,3,7,6,12,4,17016.131875
0,2,1,8,9087.064120565385,6,3,2019,1,22,15,16,45,3,6,6,12,4,13308.212515873018
4,2,1,5,9087.064120565385,6,3,2019,2,19,45,5,25,3,21,4,5,4,13883.414053571427
1,2,1,8,9087.064120565385,18,5,2019,1,6,50,5,15,3,41,6,12,4,7683.012650793652
1,3,0,8,9087.064120565385,12,6,2019,2,12,30,5,50,2,25,9,3,4,12506.822406784679
8,3,0,8,9087.064120565385,12,5,2019,0,9,30,6,55,2,5,24,12,4,3880.5596666666675
6,2,1,5,9087.064120565385,6,3,2019,1,1,35,9,55,3,7,6,12,4,14985.613158730164
8,0,2,8,9087.064120565385,1,6,2019,0,0,5,21,10,0,13,24,12,4,4009.0477500000006
4,2,1,5,9087.064120565385,6,3,2019,1,4,25,9,55,3,7,6,12,4,14236.412767857144
1,2,1,8,9087.064120565385,27,3,2019,1,19,15,9,0,3,7,6,12,4,6826.852065115439
10,0,2,8,9087.064120565385,3,6,2019,0,12,35,9,45,0,13,24,12,4,4715.867738095238
3,4,3,8,9087.064120565385,9,6,2019,0,22,50,21,20,1,19,24,12,4,2402.805714285714
8,2,1,8,9087.064120565385,3,4,2019,1,13,15,8,45,3,38,6,12,4,5143.996132714508
4,3,0,5,9087.064120565385,9,5,2019,1,4,40,18,55,2,7,3,12,4,8982.236256493507
3,1,4,8,9087.064120565385,18,5,2019,0,7,40,5,15,4,8,24,12,4,3613.6521865079367
3,4,3,8,9087.064120565385,6,6,2019,0,22,50,21,20,1,19,24,12,4,2341.195638888889
3,0,5,8,9087.064120565385,15,3,2019,1,17,5,12,10,0,20,8,12,4,5132.001032106779
3,2,1,8,9087.064120565385,21,3,2019,1,15,30,6,40,3,7,6,12,4,9112.939136363635
4,3,0,8,9087.064120565385,18,5,2019,1,10,55,17,0,2,14,3,12,4,13951.86372041847
1,2,1,8,9087.064120565385,9,6,2019,2,19,15,22,0,3,16,4,5,4,10414.371719298246
4,0,5,5,9087.064120565385,15,3,2019,1,18,25,7,0,0,7,8,12,4,9161.390125
1,3,0,8,9087.064120565385,12,5,2019,2,20,25,16,45,2,15,9,3,4,13844.56186166285
10,0,2,8,9087.064120565385,18,4,2019,0,9,40,7,0,0,13,24,12,4,5271.907726190477
4,2,1,8,9087.064120565385,9,3,2019,1,4,25,18,15,3,7,6,12,4,15769.058166666666
3,0,2,8,9087.064120565385,15,6,2019,0,3,25,0,30,0,13,24,12,4,3614.662149891775
6,2,1,8,9087.064120565385,3,6,2019,1,21,0,11,40,3,7,6,12,4,7717.73158712121
6,2,1,8,9087.064120565385,9,3,2019,1,21,0,7,0,3,7,6,12,4,15293.370607142859
3,3,0,8,9087.064120565385,6,6,2019,1,20,5,15,15,2,20,3,12,4,5107.246748015872
3,2,1,8,9087.064120565385,3,6,2019,1,12,30,7,15,3,33,6,12,4,6443.342970238095
4,0,5,8,9087.064120565385,6,3,2019,1,7,40,14,5,0,7,8,12,4,16591.378023268397
10,2,1,8,9087.064120565385,18,3,2019,0,9,10,6,0,3,10,24,12,4,7009.935279761902
4,2,1,5,9087.064120565385,6,6,2019,1,4,25,10,0,3,7,6,12,4,10314.594728260869
8,3,0,7,9087.064120565385,9,4,2019,0,19,40,17,10,2,5,24,12,4,3860.136166666666
4,2,1,5,9087.064120565385,21,3,2019,2,4,25,9,40,3,28,4,5,4,8950.539920995669
3,2,1,8,9087.064120565385,3,3,2019,1,21,0,4,45,3,7,6,12,4,14305.181059523804
3,2,1,8,9087.064120565385,3,6,2019,1,22,30,16,10,3,20,6,12,4,6823.9497070707075
3,4,3,8,9087.064120565385,24,5,2019,0,21,40,20,5,1,19,24,12,4,2259.8039642857143
4,2,1,5,9087.064120565385,27,5,2019,2,12,35,9,40,3,28,4,5,4,13025.10775
8,3,0,7,9087.064120565385,21,4,2019,0,9,30,6,55,2,5,24,12,4,4155.7528511904775
1,2,1,8,9087.064120565385,9,3,2019,2,19,15,21,30,3,20,4,5,4,11454.832418804648
1,3,0,8,9087.064120565385,6,6,2019,2,7,55,12,0,2,2,4,3,4,10024.114523809525
1,2,1,8,9087.064120565385,6,3,2019,1,9,25,9,45,3,33,6,12,4,16585.175048687426
1,4,3,8,9087.064120565385,3,5,2019,0,20,45,19,30,1,19,24,12,4,2787.3901964285715
4,2,1,5,9087.064120565385,1,6,2019,1,19,0,10,0,3,7,6,12,4,10308.377083333335
3,3,0,8,9087.064120565385,18,5,2019,1,12,40,7,10,2,2,3,12,4,4914.731656746032
1,0,2,8,9087.064120565385,27,6,2019,0,23,55,21,5,0,13,24,12,4,5943.46596374459
1,2,1,8,9087.064120565385,3,6,2019,2,19,15,22,0,3,16,4,5,4,11046.920995091896
6,2,1,8,9087.064120565385,1,6,2019,1,21,0,10,0,3,7,6,12,4,12515.694735535095
1,3,0,8,9087.064120565385,1,5,2019,1,18,30,16,50,2,7,3,12,4,7872.132805555556
1,1,4,8,9087.064120565385,18,6,2019,0,13,55,11,40,4,8,24,12,4,4697.530125
6,2,1,8,9087.064120565385,6,6,2019,1,19,15,10,0,3,7,6,12,4,14626.855809523806
3,2,1,8,9087.064120565385,27,6,2019,1,21,0,9,15,3,7,6,12,4,6590.6300152417025
3,2,1,8,9087.064120565385,27,6,2019,1,22,30,7,35,3,20,6,12,4,6468.072890104316
8,0,2,7,9087.064120565385,9,4,2019,0,8,35,5,55,0,13,24,12,4,4204.09611111111
8,1,4,8,9087.064120565385,1,5,2019,0,20,5,17,45,4,8,24,12,4,4176.697925324675
4,3,0,5,9087.064120565385,21,5,2019,1,20,45,20,0,2,7,3,12,4,10844.0
3,2,1,8,9087.064120565385,21,3,2019,0,8,50,5,35,3,10,24,12,4,5535.035200396824
6,2,1,8,9087.064120565385,27,6,2019,1,22,30,7,5,3,20,6,12,4,10507.902803571424
3,1,4,8,9087.064120565385,9,6,2019,0,21,55,19,35,4,8,24,12,4,3598.0237321428576
4,2,1,8,9087.064120565385,3,6,2019,1,19,0,14,0,3,7,6,12,4,14714.0
10,0,2,8,9087.064120565385,3,4,2019,0,22,15,19,30,0,13,24,12,4,5543.936750000001
3,3,0,8,9087.064120565385,12,5,2019,0,14,5,11,30,2,5,24,12,4,5015.884236015763
4,0,2,8,9087.064120565385,3,4,2019,0,10,10,7,10,0,13,24,12,4,7229.0
4,2,1,8,9087.064120565385,15,6,2019,2,19,0,5,30,3,28,4,5,4,13069.748219510882
8,1,4,8,9087.064120565385,3,6,2019,0,12,0,9,45,4,8,24,12,4,3719.53561002886
1,4,3,8,9087.064120565385,21,6,2019,0,20,45,19,30,1,19,24,12,4,3155.0397142857146
1,3,0,8,9087.064120565385,18,5,2019,2,7,55,12,0,2,2,4,3,4,10064.334642135642
0,0,2,8,9087.064120565385,1,4,2019,0,2,45,23,55,0,13,24,12,4,4797.392603174601
4,0,5,5,9087.064120565385,21,3,2019,1,10,25,21,25,0,7,8,12,4,7918.430841880342
8,4,3,7,9087.064120565385,24,5,2019,0,14,45,13,15,1,19,24,12,4,2120.9187738095234
6,2,1,8,9087.064120565385,3,6,2019,1,1,30,13,0,3,7,6,12,4,11160.844510163744
4,3,0,5,9087.064120565385,24,5,2019,1,12,0,14,5,2,7,3,12,4,10129.054130952383
4,2,1,5,9087.064120565385,27,6,2019,1,12,35,16,0,3,7,6,12,4,10263.49625
1,3,0,8,9087.064120565385,24,3,2019,1,21,5,5,55,2,15,3,12,4,7804.896267135644
6,2,1,8,9087.064120565385,6,3,2019,1,1,35,18,15,3,7,6,12,4,17035.24611742424
4,0,2,8,9087.064120565385,21,4,2019,0,22,50,19,50,0,13,24,12,4,7229.0
3,0,2,8,9087.064120565385,24,4,2019,0,22,50,20,0,0,13,24,12,4,4835.012696428573
1,4,3,8,9087.064120565385,15,5,2019,0,22,25,21,5,1,19,24,12,4,3072.4357460317465
4,2,1,5,9087.064120565385,27,5,2019,2,19,0,9,40,3,28,4,5,4,12966.016579365081
4,0,5,8,9087.064120565385,6,3,2019,1,10,45,5,45,0,7,8,12,4,19089.25421230159
1,4,3,8,9087.064120565385,12,5,2019,0,22,25,21,5,1,19,24,12,4,3120.117210317461
4,3,0,8,9087.064120565385,1,4,2019,1,23,35,9,35,2,14,3,12,4,12464.961083333334
0,3,0,8,9087.064120565385,27,3,2019,0,12,55,10,20,2,5,24,12,4,4731.422004689754
6,2,1,8,9087.064120565385,27,6,2019,1,19,15,8,30,3,7,6,12,4,8805.345891371746
6,2,1,8,9087.064120565385,6,3,2019,1,1,35,11,40,3,7,6,12,4,15678.24018061106
4,2,1,8,9087.064120565385,3,6,2019,1,19,0,22,50,3,7,6,12,4,14915.025416666667
0,3,0,8,9087.064120565385,24,5,2019,0,22,25,19,55,2,5,24,12,4,4214.638445054946
6,2,1,8,9087.064120565385,21,3,2019,1,18,50,7,30,3,7,6,12,4,12513.378166666664
1,0,5,8,9087.064120565385,3,3,2019,2,23,55,8,50,0,7,0,6,4,13310.395865079367
8,2,1,8,9087.064120565385,9,5,2019,1,11,20,6,5,3,33,6,12,4,5609.585001984125
3,3,0,8,9087.064120565385,6,6,2019,0,18,5,15,30,2,5,24,12,4,4858.1071502463055
4,0,5,8,9087.064120565385,1,3,2019,1,5,5,16,55,0,7,8,12,4,26922.12802380952
1,3,0,8,9087.064120565385,12,5,2019,2,5,35,16,50,2,7,11,3,4,11684.916159090912
3,0,5,8,9087.064120565385,24,3,2019,0,21,45,18,55,0,13,24,12,4,7282.109113095235
3,3,0,8,9087.064120565385,18,4,2019,0,0,50,22,15,2,5,24,12,4,4393.360729797981
4,2,1,8,9087.064120565385,18,5,2019,2,4,25,19,10,3,0,4,5,4,15915.46728617216
4,2,1,8,9087.064120565385,1,6,2019,2,12,35,5,30,3,4,4,5,4,14666.458190476187
6,2,1,8,9087.064120565385,27,3,2019,1,1,35,11,40,3,7,6,12,4,7684.414513888888
1,2,1,8,9087.064120565385,27,3,2019,0,17,10,14,10,3,10,24,12,4,5596.701293650794
1,3,0,8,9087.064120565385,9,6,2019,2,1,20,10,0,2,14,7,3,4,12968.386403414404
3,3,0,8,9087.064120565385,1,5,2019,0,12,20,9,35,2,5,24,12,4,4853.845242063491
